label,area,perimeter,eccentricity,solidity,orientation,centroid_y,centroid_x,stack,frame,Genotype
8,539,131.98275605729688,0.9345138780171224,0.7110817941952506,1.1742495649418347,753.0575139146567,523.9239332096475,WT-1.tif,7,WT
9,181,64.52691193458118,0.9595957529837637,0.8960396039603961,-1.187131975417946,757.2375690607735,575.7016574585635,WT-1.tif,7,WT
10,148,63.66295090390226,0.9614844873102407,0.8,1.2495306436990405,792.7094594594595,554.2567567567568,WT-1.tif,7,WT
11,251,63.94112549695428,0.8458114586736704,0.9261992619926199,0.8276752540346742,806.816733067729,594.3386454183267,WT-1.tif,7,WT
12,123,42.62741699796952,0.7708564041950049,0.924812030075188,-1.3637126601971685,806.2764227642276,447.5040650406504,WT-1.tif,7,WT
13,429,102.18376618407356,0.9509972567601879,0.8478260869565217,-1.4071294787769135,824.7062937062936,479.4941724941725,WT-1.tif,7,WT
14,512,109.84062043356595,0.9329855770518969,0.8951048951048951,1.3780474774553457,840.5078125,627.951171875,WT-1.tif,7,WT
15,632,123.05382386916236,0.45978549898720056,0.8337730870712401,-1.2654090069949504,844.8607594936709,674.0886075949367,WT-1.tif,7,WT
16,156,63.59797974644667,0.9723712196220813,0.8813559322033898,-0.9278591892885123,850.8910256410256,494.5769230769231,WT-1.tif,7,WT
17,606,170.4619407771256,0.9845925307009117,0.7819354838709678,1.5077966974059407,855.6881188118812,823.4653465346535,WT-1.tif,7,WT
18,716,163.3380951166243,0.9611763684054349,0.6145922746781116,1.3431239448553927,871.304469273743,726.6759776536313,WT-1.tif,7,WT
19,488,96.18376618407356,0.8193723398051403,0.9037037037037037,1.2504374996650742,877.6577868852459,514.1290983606557,WT-1.tif,7,WT
20,321,111.11879502661797,0.9846561077503432,0.8209718670076727,-1.1840338617911415,881.1277258566978,626.1775700934579,WT-1.tif,7,WT
21,636,157.01828996322962,0.9868820981866999,0.8907563025210085,-1.3226972932433836,906.4292452830189,676.0345911949686,WT-1.tif,7,WT
22,362,109.11879502661797,0.9540930522300551,0.697495183044316,-1.363843712092101,906.8232044198895,539.9088397790056,WT-1.tif,7,WT
23,101,41.45584412271571,0.8276386744623174,0.8859649122807017,0.8542886428373675,910.0693069306931,804.8415841584158,WT-1.tif,7,WT
24,806,204.12489168102786,0.9836907311032311,0.6894781864841745,1.3375283858556366,934.62158808933,632.287841191067,WT-1.tif,7,WT
25,597,130.3259018078045,0.8959865435000359,0.7917771883289124,-1.41536483342546,933.2964824120603,807.3333333333334,WT-1.tif,7,WT
26,252,73.94112549695429,0.7267672928444077,0.8513513513513513,-1.2347809806788197,935.1666666666666,762.5119047619048,WT-1.tif,7,WT
27,48,33.071067811865476,0.9738555911007093,0.9230769230769231,-1.5540108786266866,940.9375,715.0833333333334,WT-1.tif,7,WT
1,681,150.91168824543144,0.9777461378990908,0.8653113087674714,1.5706258191324187,467.6108663729809,436.76798825256975,WT-1.tif,8,WT
2,663,179.05382386916236,0.9805260982630288,0.6978947368421052,-1.455772684133285,473.86425339366514,253.5761689291101,WT-1.tif,8,WT
3,128,48.14213562373095,0.9422203778994062,0.9552238805970149,1.5456927092241792,471.9296875,483.109375,WT-1.tif,8,WT
4,204,72.66295090390227,0.9683138116274809,0.8947368421052632,1.5316725485411422,482.59313725490193,187.27941176470588,WT-1.tif,8,WT
5,215,63.45584412271571,0.7553737461535127,0.8847736625514403,1.4462728169495969,487.3767441860465,250.72093023255815,WT-1.tif,8,WT
6,236,78.25483399593904,0.9438901005037743,0.8613138686131386,-1.0628472435010405,722.5381355932203,387.22457627118644,WT-1.tif,8,WT
7,318,81.25483399593905,0.885339204951626,0.895774647887324,0.2790289672928596,735.1415094339623,739.9937106918239,WT-1.tif,8,WT
8,438,102.5685424949238,0.9333419963565168,0.8217636022514071,-1.1057883242106061,736.6803652968036,575.8812785388128,WT-1.tif,8,WT
9,381,101.15432893255071,0.9680419459299553,0.9247572815533981,1.0931152230536532,751.1732283464567,655.3254593175853,WT-1.tif,8,WT
10,525,125.9827560572969,0.947946121829601,0.7800891530460624,1.254552019681178,750.6019047619047,522.7104761904762,WT-1.tif,8,WT
11,146,61.45584412271571,0.9711633848280989,0.8538011695906432,-1.260953961642228,754.1095890410959,579.3424657534247,WT-1.tif,8,WT
12,237,88.76955262170046,0.9637852821406667,0.7337461300309598,-0.1993332780980615,787.168776371308,532.3544303797469,WT-1.tif,8,WT
13,135,50.59188309203678,0.9356830652037911,0.9121621621621622,1.173904465353592,792.6444444444444,559.5481481481481,WT-1.tif,8,WT
14,285,84.90559159102153,0.8779134279185098,0.8213256484149856,1.0211164773888488,805.8912280701754,595.9824561403509,WT-1.tif,8,WT
15,111,38.62741699796952,0.5664181175159384,0.940677966101695,-1.1563746321808956,806.0360360360361,446.47747747747746,WT-1.tif,8,WT
16,455,104.84062043356595,0.9565669546977305,0.8441558441558441,-1.4021324644636763,822.9054945054945,478.6307692307692,WT-1.tif,8,WT
17,459,92.42640687119285,0.9103848158772226,0.9329268292682927,1.3766593811812537,838.9912854030501,627.6732026143791,WT-1.tif,8,WT
18,595,120.15432893255071,0.6297482929277689,0.8263888888888888,-1.5372438437528022,842.564705882353,674.8336134453782,WT-1.tif,8,WT
19,525,142.25483399593904,0.976157061594949,0.8114374034003091,1.5319399561337164,854.8533333333334,827.5695238095238,WT-1.tif,8,WT
20,689,164.5096679918781,0.9631973318637207,0.6754901960784314,1.3309071349586705,869.8330914368651,726.699564586357,WT-1.tif,8,WT
21,449,101.25483399593904,0.8576335211039186,0.8519924098671727,1.3530518899832038,876.8663697104677,514.7238307349666,WT-1.tif,8,WT
22,442,131.15432893255073,0.9873764774057138,0.8200371057513914,-1.2295834449978158,882.210407239819,620.7692307692307,WT-1.tif,8,WT
23,676,172.32590180780454,0.9905356347299216,0.8633461047254151,-1.355045690968621,903.5325443786983,670.9260355029586,WT-1.tif,8,WT
24,224,64.07716446627535,0.7574876019888264,0.8853754940711462,-1.4567305198502307,904.1741071428571,528.8080357142857,WT-1.tif,8,WT
25,735,167.9177848998413,0.34969938301790615,0.6693989071038251,-0.831629610359392,928.9034013605442,807.7904761904762,WT-1.tif,8,WT
26,854,211.26093065034894,0.9878469315097976,0.6971428571428572,1.355907029788839,934.3629976580796,636.0316159250585,WT-1.tif,8,WT
27,470,109.63351365237939,0.7471673560049599,0.8736059479553904,-1.1245527732814782,929.0702127659574,888.7127659574468,WT-1.tif,8,WT
28,288,89.1126983722081,0.9578893899245668,0.8780487804878049,1.2460932360447763,932.9097222222222,852.6041666666666,WT-1.tif,8,WT
29,159,74.9350288425444,0.9781766908842262,0.8736263736263736,-1.5492934653753532,939.9245283018868,712.1635220125786,WT-1.tif,8,WT
1,638,148.29036790187178,0.9780006648185794,0.7925465838509317,-1.5338692162251932,467.72100313479626,436.01880877742946,WT-1.tif,9,WT
2,601,163.98275605729688,0.9833977623183463,0.7447335811648079,-1.3804015698235597,473.52745424292846,247.5657237936772,WT-1.tif,9,WT
3,247,91.94112549695429,0.9189637845959687,0.7841269841269841,1.3588459319231998,480.7894736842105,185.25506072874495,WT-1.tif,9,WT
4,247,62.62741699796951,0.8203338592024829,0.9427480916030534,1.4968032407802754,486.834008097166,249.8987854251012,WT-1.tif,9,WT
5,248,78.6335136523794,0.9492222002769236,0.8581314878892734,-1.0329635267233024,721.9193548387096,386.90725806451616,WT-1.tif,9,WT
6,376,89.15432893255071,0.9010768657273456,0.8683602771362586,0.42457767797267193,733.9148936170212,738.8776595744681,WT-1.tif,9,WT
7,349,91.46194077712559,0.9021617380784664,0.8022988505747126,-1.081835416314428,734.9312320916905,573.974212034384,WT-1.tif,9,WT
8,267,82.29036790187178,0.964619429038159,0.898989898989899,1.0500321275990252,750.4344569288389,656.4456928838952,WT-1.tif,9,WT
9,371,92.52691193458118,0.949565632889333,0.9093137254901961,1.4620796285877287,748.0835579514825,518.5687331536388,WT-1.tif,9,WT
10,217,83.56244584051393,0.982645400924034,0.8097014925373134,-1.240696763276814,752.294930875576,584.5898617511521,WT-1.tif,9,WT
11,241,63.11269837220809,0.8436129428821597,0.895910780669145,-0.547616441252945,771.3070539419087,535.3236514522822,WT-1.tif,9,WT
12,129,48.62741699796952,0.9051464042828996,0.8958333333333334,1.1291373683723143,790.8217054263566,554.7131782945736,WT-1.tif,9,WT
13,96,39.79898987322333,0.855717672125236,0.897196261682243,-1.3257443138758942,805.0520833333334,445.8854166666667,WT-1.tif,9,WT
14,211,64.2842712474619,0.9040526891696051,0.8755186721991701,1.5636708402089812,808.7630331753554,596.5450236966825,WT-1.tif,9,WT
15,431,103.59797974644665,0.9562092036397868,0.8551587301587301,-1.422370442038603,824.0139211136891,478.5939675174014,WT-1.tif,9,WT
16,455,99.35533905932738,0.9233364948588207,0.922920892494929,1.346289591313894,838.7406593406594,628.301098901099,WT-1.tif,9,WT
17,602,112.1543289325507,0.6214626522058454,0.8337950138504155,-1.4111289928818735,841.5897009966777,672.9335548172758,WT-1.tif,9,WT
18,611,170.81118318204307,0.986019992508784,0.7265160523186682,1.4949207098925832,852.5810147299509,821.063829787234,WT-1.tif,9,WT
19,165,55.24873734152916,0.7796529791297824,0.8549222797927462,0.0892341077216258,870.6363636363636,664.5515151515151,WT-1.tif,9,WT
20,362,83.01219330881976,0.8843034304648802,0.8960396039603961,-1.3037611435709522,872.4337016574585,740.8950276243094,WT-1.tif,9,WT
21,419,118.8111831820431,0.9781138891056035,0.8692946058091287,-1.1313739417226218,879.4319809069212,621.4988066825775,WT-1.tif,9,WT
22,687,177.39696961967002,0.9918081223634863,0.8460591133004927,-1.3524580416469336,903.7001455604076,669.72634643377,WT-1.tif,9,WT
23,445,119.15432893255071,0.9471696337153208,0.7085987261146497,-1.347432876224387,904.2741573033708,538.9977528089887,WT-1.tif,9,WT
24,807,182.54520189781084,0.5378141547943911,0.736986301369863,0.42367835093611533,926.5947955390335,810.3135068153656,WT-1.tif,9,WT
25,208,64.52691193458118,0.8672932337427796,0.8559670781893004,-1.0932857471878314,914.8653846153846,558.2355769230769,WT-1.tif,9,WT
26,225,74.52691193458118,0.9643758128944064,0.9109311740890689,1.1877881661967005,927.4888888888889,851.0933333333334,WT-1.tif,9,WT
27,358,110.62741699796952,0.9804279630123413,0.9156010230179028,1.45829356427787,939.0558659217877,662.2569832402235,WT-1.tif,9,WT
28,88,53.31370849898476,0.9827600433801984,0.88,-1.5579390791286623,940.6477272727273,712.2159090909091,WT-1.tif,9,WT
1,803,241.26702730475878,0.9934671632078581,0.5623249299719888,-1.4086969994611243,474.9539227895392,232.11083437110835,WT-1.tif,10,WT
2,646,141.49747468305833,0.9767645708910336,0.8997214484679665,-1.5644862181519346,467.3235294117647,433.5479876160991,WT-1.tif,10,WT
3,119,46.970562748477136,0.9377844963194738,0.9153846153846154,1.4708958667465482,471.4873949579832,481.890756302521,WT-1.tif,10,WT
4,241,64.04163056034261,0.8219461966682745,0.9026217228464419,1.51036382094599,486.37759336099583,248.23651452282158,WT-1.tif,10,WT
5,275,78.8761543394987,0.9497754583215793,0.8957654723127035,-1.0648531830833363,720.3636363636364,386.1018181818182,WT-1.tif,10,WT
6,379,94.32590180780451,0.9124520485271497,0.832967032967033,0.20902444158258293,735.5145118733509,738.2612137203166,WT-1.tif,10,WT
7,361,85.84062043356596,0.9237561842788659,0.907035175879397,-1.003402381833723,733.7534626038781,574.6426592797784,WT-1.tif,10,WT
8,339,88.4558441227157,0.9543708690230412,0.9186991869918699,1.4618811091984383,746.4867256637168,519.5221238938053,WT-1.tif,10,WT
9,203,67.59797974644667,0.9581237612155558,0.9022222222222223,1.0227747454223586,752.8275862068965,662.2857142857143,WT-1.tif,10,WT
10,176,85.28427124746189,0.9866949689059994,0.704,-1.372622122254291,750.4886363636364,592.1647727272727,WT-1.tif,10,WT
11,320,77.01219330881975,0.9178800426264901,0.896358543417367,-0.5350008291631523,772.94375,532.565625,WT-1.tif,10,WT
12,152,56.62741699796952,0.9446801707839962,0.8941176470588236,1.3543480032100053,787.421052631579,551.1973684210526,WT-1.tif,10,WT
13,134,46.62741699796952,0.8778155979271925,0.9241379310344827,-1.131455022053762,795.3656716417911,466.82089552238807,WT-1.tif,10,WT
14,209,81.74011537017762,0.8505708680623789,0.7437722419928826,0.40122632342996045,806.9808612440191,447.0382775119617,WT-1.tif,10,WT
15,241,63.4558441227157,0.8399539393745217,0.9341085271317829,1.4714894062007802,805.6514522821577,597.0746887966804,WT-1.tif,10,WT
16,478,105.01219330881976,0.9577140081029253,0.8819188191881919,-1.4121288272878618,821.3535564853556,476.72175732217573,WT-1.tif,10,WT
17,36,20.48528137423857,0.817034547367596,0.9473684210526315,-0.4527165430372468,818.5833333333334,685.6944444444445,WT-1.tif,10,WT
18,1024,206.95331880577405,0.9634273860887895,0.641202254226675,1.4845946383861433,838.50390625,654.830078125,WT-1.tif,10,WT
19,115,52.76955262170047,0.9708460435112233,0.92,-0.9861060707816853,846.4521739130435,495.1913043478261,WT-1.tif,10,WT
20,592,163.01219330881977,0.9856719196845246,0.7779237844940867,1.4938437875257886,849.9121621621622,820.902027027027,WT-1.tif,10,WT
21,666,148.36753236814712,0.9647405822773639,0.7092651757188498,1.3383693341856702,866.563063063063,726.5540540540541,WT-1.tif,10,WT
22,459,128.46803743153546,0.9832329424007882,0.8759541984732825,-1.18103705758755,879.7538126361655,619.9106753812637,WT-1.tif,10,WT
23,108,55.11269837220809,0.9759846254057474,0.8372093023255814,-0.8424291300626822,875.7407407407408,757.7222222222222,WT-1.tif,10,WT
24,277,96.66904755831213,0.8830290363852912,0.7589041095890411,-1.3936014064298112,878.9819494584838,516.6101083032491,WT-1.tif,10,WT
25,580,152.15432893255073,0.9846819631982007,0.8297567954220315,-1.309566815866932,901.2758620689655,662.4896551724138,WT-1.tif,10,WT
26,785,185.64570696119918,0.8936175187213738,0.7350187265917603,1.4204351092434455,906.1006369426751,545.7605095541401,WT-1.tif,10,WT
27,688,142.18986283848346,0.5617723543028643,0.7619047619047619,-1.477329249880546,927.3808139534884,810.7877906976744,WT-1.tif,10,WT
28,1007,172.40306627407986,0.933088124501649,0.8349917081260365,-1.1714924714655872,928.3237338629593,574.1390268123138,WT-1.tif,10,WT
29,513,134.08326112068522,0.7025453236820172,0.7725903614457831,-1.156702740364593,929.2826510721247,888.7504873294347,WT-1.tif,10,WT
30,237,71.11269837220809,0.9414196929842096,0.9045801526717557,1.298651458196706,926.9746835443038,853.5527426160338,WT-1.tif,10,WT
1,596,135.01219330881975,0.9737552187235847,0.880354505169867,1.5669484803466318,467.6442953020134,431.2147651006711,WT-1.tif,11,WT
2,739,232.67514421272202,0.9944726300900957,0.5755451713395638,-1.413617992129322,475.29905277401895,229.74154262516916,WT-1.tif,11,WT
3,122,46.14213562373095,0.9269781703118045,0.9312977099236641,1.476975974687292,471.655737704918,481.1885245901639,WT-1.tif,11,WT
4,250,66.90559159102155,0.81587211904497,0.8680555555555556,-1.4981346696457434,485.804,248.268,WT-1.tif,11,WT
5,252,75.84062043356596,0.9415618223439173,0.8904593639575972,-1.0441020413115578,721.1309523809524,385.4484126984127,WT-1.tif,11,WT
6,254,74.01219330881976,0.9304251808945123,0.9039145907473309,0.48175749666741896,731.3661417322835,738.4330708661417,WT-1.tif,11,WT
7,400,88.73401871576773,0.8393284397239175,0.8676789587852495,-0.8361004672191886,733.0975,575.6275,WT-1.tif,11,WT
8,279,77.87005768508881,0.9418211508758413,0.9147540983606557,1.4979724362933047,744.4444444444445,516.247311827957,WT-1.tif,11,WT
9,224,70.87005768508881,0.8861765978711328,0.8452830188679246,-1.4606847809842347,744.7232142857143,612.1785714285714,WT-1.tif,11,WT
10,275,69.35533905932738,0.9160706998224816,0.9417808219178082,-0.49161092569189807,769.8945454545454,533.9854545454546,WT-1.tif,11,WT
11,126,46.8700576850888,0.8419536446363567,0.875,-0.6900878625397173,785.047619047619,671.3412698412699,WT-1.tif,11,WT
12,162,63.69848480983499,0.9552450512876715,0.7941176470588235,1.22582071045679,788.0061728395061,554.6604938271605,WT-1.tif,11,WT
13,128,45.4558441227157,0.8501448541287053,0.9078014184397163,-1.109878614354519,802.671875,445.6328125,WT-1.tif,11,WT
14,177,54.8700576850888,0.8831675640132682,0.9267015706806283,-1.564376802062864,805.5084745762712,597.9039548022599,WT-1.tif,11,WT
15,469,107.35533905932738,0.9671106520054322,0.9019230769230769,-1.402918597479334,820.6844349680171,477.4307036247335,WT-1.tif,11,WT
16,50,25.899494936611664,0.7967555767433119,0.9090909090909091,0.7102758064352639,819.42,689.26,WT-1.tif,11,WT
17,593,104.15432893255071,0.5633280225541859,0.8759231905465288,-1.3556972274898509,838.8246205733558,673.4435075885328,WT-1.tif,11,WT
18,166,56.248737341529164,0.8620388909878715,0.8783068783068783,1.5122281449281778,838.3855421686746,641.6084337349398,WT-1.tif,11,WT
19,157,71.84062043356595,0.9825154613280245,0.8351063829787234,-1.0159685002802783,847.4968152866242,494.5923566878981,WT-1.tif,11,WT
20,522,149.4619407771256,0.981786435506208,0.7969465648854962,1.5015252430812196,849.007662835249,823.8639846743295,WT-1.tif,11,WT
21,449,124.8111831820431,0.9843847158476259,0.8701550387596899,-1.1687572531318455,878.5167037861916,622.7037861915368,WT-1.tif,11,WT
22,52,28.38477631085024,0.8634211910794561,0.8813559322033898,-1.2590852229670135,886.3653846153846,511.53846153846155,WT-1.tif,11,WT
23,687,173.29036790187178,0.9886666492193816,0.8773946360153256,-1.3927888339681735,898.6477438136827,669.7816593886463,WT-1.tif,11,WT
24,283,70.2193000900063,0.7119698387104175,0.9218241042345277,1.5586217071178776,904.303886925795,529.4240282685512,WT-1.tif,11,WT
25,648,138.98275605729688,0.7410148020620774,0.7641509433962265,-1.4810360451149445,927.6296296296297,810.0895061728395,WT-1.tif,11,WT
26,971,148.01828996322965,0.9327177819316543,0.8747747747747747,-1.2031850509503452,927.7198764160659,574.6828012358393,WT-1.tif,11,WT
27,571,152.98275605729688,0.9617487498657353,0.7425227568270482,1.4794828603571437,932.9824868651489,895.7670753064799,WT-1.tif,11,WT
28,219,68.04163056034261,0.9408639387734196,0.9087136929460581,1.3590325459239136,926.8995433789954,855.9954337899543,WT-1.tif,11,WT
